"","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"4638",1323095021,540289,"5/12/2011 14:23","no",92,123,25.1,-2.56,19,-0.43,-0.02,-0.44,-40,69,-169,8,584,-366,95.1,42.1,58.8,19,1.48,-0.88,0.1,108,31,152,69,331,571,-79.78564572,-42.14274674,60.14893916,15,0.63,0.64,-0.72,-60,-105,83,151,-732,-143,145,10.6,129,39,0.85,-3.63,-1.08,64,359,-111,-567,735,781,"C"
"4639",1323095021,580364,"5/12/2011 14:23","no",92,123,25.2,-2.73,20,-0.48,-0.03,-0.46,-42,68,-176,9,582,-370,102,44.7,69.3,15,1.27,-0.69,0.05,81,25,122,-42,344,589,-86.40963806,-39.44962405,55.07904161,12,0.24,0.29,-0.38,-47,-93,64,115,-731,-163,147,17.1,150,36,1.41,-4.17,-0.8,-57,320,-144,-701,520,695,"C"
"4640",1323095021,648356,"5/12/2011 14:23","no",92,123,25.6,-3.23,20,-0.55,-0.03,-0.46,-43,69,-174,8,588,-369,110,46.3,80.3,11,1.28,-0.66,0.3,49,18,91,-163,358,565,-81.48972628,-58.80588325,41.52867786,14,-0.58,-0.16,0.39,-77,-101,56,110,-741,-135,150,24.7,169,34,0.69,-4,-1.31,-106,266,-162,-711,267,587,"C"
"4641",1323095021,660303,"5/12/2011 14:23","no",92,122,25.8,-3.58,20,-0.58,-0.02,-0.44,-40,71,-173,1,581,-376,114,46.6,85.8,11,1.28,-0.64,0.21,36,15,98,-215,359,556,-83.86881308,-51.31065652,47.09104006,14,-0.47,-0.47,0.15,-66,-100,61,116,-738,-129,152,28.3,180,27,0.79,-4.06,-1.18,-91,195,-151,-685,129,528,"C"
"4642",1323095021,820323,"5/12/2011 14:23","no",92,122,25.9,-4.13,19,-0.43,-0.03,-0.43,-38,70,-170,-1,592,-359,123,47,98.6,9,0.22,-0.29,0.23,18,14,83,-326,357,525,-96.50107213,-43.66888328,39.11403724,17,1.17,-0.47,-0.54,-71,-138,64,156,-731,-106,161,37.2,-141,22,0.92,-3.87,-1.48,-56,38,-202,-390,-411,141,"C"
"4643",1323095021,832369,"5/12/2011 14:23","no",92,122,25.9,-4.1,20,-0.42,-0.03,-0.44,-37,75,-173,1,588,-372,124,47.4,99.8,8,0.08,-0.26,0.18,29,11,74,-343,368,505,-97.99588352,-41.80834518,39.13136313,17,0.96,-0.31,-0.46,-66,-135,62,166,-734,-110,165,38.2,-128,24,0.8,-3.53,-1.8,-28,-71,-227,-286,-525,37,"C"
"4644",1323095021,908377,"5/12/2011 14:23","no",92,122,25.9,-4.17,19,-0.43,-0.03,-0.48,-40,71,-169,2,578,-373,125,48.5,102,6,-0.1,-0.16,-0.13,6,-2,54,-358,360,498,-81.5020352,-42.02352066,58.39430073,19,0.48,0,-0.07,-74,-132,100,172,-725,-111,176,33.9,-101,51,1.22,-1.09,0.34,67,-406,-276,-45,-695,-172,"C"
"4645",1323095021,992284,"5/12/2011 14:23","yes",92,122,25.9,-4.29,20,-0.43,-0.03,-0.46,-40,73,-177,-5,588,-372,122,49.9,101,6,-0.35,-0.06,-0.08,11,1,56,-355,349,503,-78.8,-48,56.2,16,0.45,-0.21,-0.3,-71,-109,82,169,-721,-111,175,33.2,-105,44,-0.37,2.1,0.05,-48,-277,-329,-83,-677,-133,"C"
"4646",1323095022,120384,"5/12/2011 14:23","no",93,122,25.8,-4.38,19,-0.42,-0.02,-0.44,-38,69,-169,4,586,-368,119,51.1,98.2,8,-0.55,0,-0.23,20,6,72,-335,346,518,-80.85727914,-42.52059353,58.68951316,18,0.71,-0.61,-0.38,-73,-128,98,189,-728,-126,168,36.6,-117,37,-1.4,2.57,0.13,-68,-220,-282,-197,-620,-87,"C"
"4647",1323095022,132374,"5/12/2011 14:23","no",93,122,25.7,-4.3,19,-0.39,-0.03,-0.43,-40,70,-172,0,593,-372,115,52,94.5,9,-0.87,0.14,-0.25,18,12,84,-309,341,540,-81.10948862,-40.05022477,60.37351766,15,0.53,-0.83,0.11,-57,-106,83,223,-711,-109,162,38.3,-131,29,-1.03,2.63,1.26,-80,-143,-234,-322,-497,56,"C"
"4648",1323095022,144328,"5/12/2011 14:23","no",93,122,25.7,-4.27,19,-0.4,-0.03,-0.41,-40,69,-172,-1,587,-358,113,52.3,92.8,10,-1.01,0.16,-0.23,21,15,92,-294,344,554,-95.65565381,-37.24672774,46.33112424,16,0.48,-0.88,-0.02,-57,-128,70,227,-709,-107,161,38.5,-136,27,-0.98,2.76,1.59,-85,-99,-234,-379,-436,125,"C"
"4649",1323095022,144365,"5/12/2011 14:23","no",93,122,25.7,-4.17,19,-0.39,-0.03,-0.41,-38,68,-174,-4,584,-373,111,52.6,90.4,11,-1.19,0.18,-0.2,21,18,100,-277,338,543,-91.46731674,-43.42430738,45.75595762,15,0.43,-0.95,-0.11,-60,-113,63,248,-707,-106,161,38.5,-141,26,-0.9,3.13,1.67,-85,-66,-227,-406,-396,175,"C"
"4650",1323095022,248333,"5/12/2011 14:23","no",93,122,25.7,-4.07,20,-0.42,-0.03,-0.39,-44,69,-174,6,584,-377,103,53.2,81.5,13,-1.61,0.27,0.03,45,21,118,-201,332,568,-83.06261305,-11.96149374,72.58515625,14,0.37,-1.28,-0.25,-16,-99,89,284,-695,-92,161,38.7,-157,20,-0.92,3.4,2.08,-66,23,-185,-548,-187,365,"C"
"4651",1323095022,328470,"5/12/2011 14:23","no",93,123,25.8,-4.08,19,-0.43,-0.03,-0.41,-44,67,-173,-3,579,-379,91.2,52.6,67.1,15,-1.89,0.4,0.05,62,27,128,-100,333,591,-77.87357253,-15.20792801,76.91071689,15,0.29,-1.08,0.1,-22,-102,101,343,-662,-91,153,32.9,175,32,-0.5,3.6,1.94,-109,234,-185,-690,137,581,"C"
"4652",1323095022,368400,"5/12/2011 14:23","no",93,123,25.9,-4.18,20,-0.48,-0.02,-0.44,-42,77,-175,2,584,-372,84.6,51.1,59.5,18,-2.01,0.51,-0.21,77,32,150,-41,315,591,-67.46618102,-13.1112518,87.86794251,14,0.29,-0.9,0.26,-18,-86,106,366,-649,-94,151,29.1,163,31,-0.27,3.95,1.36,-57,252,-159,-718,270,624,"C"
"4653",1323095022,412288,"5/12/2011 14:23","no",93,123,25.8,-4.33,19,-0.47,-0.03,-0.44,-37,66,-173,1,586,-368,73.9,47,48.7,21,-2.46,0.79,-0.66,102,24,178,77,283,603,-68.66736109,-2.605643606,88.34305773,12,0.4,-0.75,0.44,-3,-73,89,389,-630,-73,149,23.9,146,34,-0.79,3.87,1.05,-70,295,-143,-714,460,702,"C"
"4654",1323095022,524430,"5/12/2011 14:23","no",93,123,25.8,-4.32,20,-0.42,-0.03,-0.46,-40,71,-175,-2,580,-366,63.7,41.1,37.5,21,-2.7,0.53,-0.39,145,6,147,212,240,591,-52.81483462,20.2964583,99.70831486,9,0.29,-0.63,0.41,18,-45,75,414,-626,-50,148,19.6,132,39,-0.69,3.23,0.85,-62,345,-146,-662,622,759,"C"
"4655",1323095022,696284,"5/12/2011 14:23","no",93,123,25.9,-4.27,19,-0.43,-0.03,-0.43,-43,71,-171,7,579,-374,57.7,34.9,28,24,-2.67,0.35,0.25,185,-7,142,342,213,536,28.61034937,69.40951323,79.65495303,11,-0.1,-1.33,0.41,68,30,76,438,-590,-34,147,15.6,119,34,-0.82,2.94,0.61,-13,303,-133,-587,734,783,"C"
"4656",1323095022,796436,"5/12/2011 14:23","no",93,123,25.9,-4.41,20,-0.45,-0.03,-0.46,-37,73,-175,9,585,-373,50,22.5,14.4,27,-2.12,0.32,-0.3,239,-19,119,512,152,440,-60.38728664,12.33433511,95.08270802,11,-0.1,-0.71,0.51,13,-60,86,509,-535,-23,146,7.03,96.6,39,-0.39,2.95,0.44,123,332,-144,-340,806,748,"C"
"4657",1323095022,836370,"5/12/2011 14:23","no",93,123,25.8,-4.43,19,-0.43,-0.03,-0.46,-35,68,-172,0,586,-371,48.3,18.8,11.2,29,-1.96,0.21,-0.1,269,-28,97,550,147,404,-3.729587083,24.48048143,132.3051324,11,0.06,-0.71,0.05,26,-4,104,523,-519,-23,147,4.08,89.9,44,-0.5,2.86,0.72,162,361,-160,-270,792,724,"C"
"4658",1323095022,944316,"5/12/2011 14:23","no",93,123,25.7,-4.22,20,-0.4,-0.03,-0.44,-40,70,-174,4,579,-369,46.7,12.5,4.86,34,-1.14,-0.18,0.21,330,-47,37,639,119,320,-20.63515646,7.81328966,134.9746456,10,0.29,-0.19,0.28,8,-21,100,544,-499,0,152,-1.33,82.9,37,0.4,0.96,0.8,100,297,-180,-151,752,641,"C"
"4659",1323095022,952308,"5/12/2011 14:23","no",93,123,25.7,-4.2,20,-0.45,-0.02,-0.44,-45,69,-176,4,578,-372,46.5,11.6,2.67,35,-0.51,-0.35,0.11,340,-28,56,648,126,309,-12.04533943,15.0773509,137.7236374,10,0.43,-0.03,-0.02,15,-12,98,537,-496,-9,155,-4,81,39,0.42,0.98,0.57,139,302,-193,-106,731,606,"C"
"4660",1323095023,60319,"5/12/2011 14:23","no",94,123,25.8,-4.34,19,-0.42,-0.02,-0.43,-36,69,-172,1,581,-370,46.1,14,2.21,35,0.31,-0.4,0.03,330,-12,100,625,139,313,-8.502637984,24.66496759,130.9322857,10,0.67,0.1,-0.54,23,-8,91,532,-506,-4,158,-7.34,80.6,36,0.35,0.27,0.18,116,268,-191,-70,707,561,"C"
"4661",1323095023,260346,"5/12/2011 14:23","no",94,123,25.6,-3.71,19,-0.42,-0.05,-0.43,-40,70,-172,9,572,-378,48.5,23.6,5.24,31,0.96,-0.64,0.31,292,-9,75,536,186,407,13.93950831,31.51427587,122.4230125,10,0.59,-0.22,-0.61,29,13,88,518,-522,-23,156,-7.12,87.9,36,0.14,-0.64,-0.31,152,250,-195,-122,738,595,"C"
"4662",1323095023,308285,"5/12/2011 14:23","no",94,123,25.2,-3.22,20,-0.31,-0.03,-0.38,-39,71,-174,0,582,-374,52.6,36.3,13.5,27,1.75,-0.72,-0.02,220,-6,139,369,237,499,-11.75509238,25.87625334,128.5459156,10,0.63,-0.11,-0.56,24,-11,90,524,-517,-23,153,-4.5,97.2,36,0.19,-1.14,-0.23,118,271,-189,-209,769,649,"C"
"4663",1323095023,536408,"5/12/2011 14:23","no",94,124,25.2,-2.88,20,-0.45,-0.02,-0.44,-39,69,-174,13,587,-376,59.5,49.3,26,21,1.49,-0.83,0.33,147,-7,139,162,264,589,2.050374581,26.97910175,130.0188278,10,0.51,-0.16,-0.41,26,2,94,521,-521,-33,150,-0.32,109,34,0.39,-1.35,-0.31,85,280,-165,-344,789,698,"C"
"4664",1323095023,696339,"5/12/2011 14:23","no",94,124,25.3,-2.96,20,-0.48,-0.02,-0.43,-47,70,-178,14,581,-379,69.6,57.8,35.5,15,1.73,-1.06,0.56,88,12,123,4,315,590,-6.383704765,24.70478512,131.5299142,10,0.47,-0.16,-0.34,23,-6,91,523,-524,-39,149,2.22,116,35,0.42,-1.41,-0.33,66,291,-160,-415,780,727,"C"
"4665",1323095023,708280,"5/12/2011 14:23","no",94,124,25.4,-3.05,20,-0.51,-0.02,-0.44,-46,71,-179,13,587,-377,73,59.8,39,15,1.72,-0.98,0.41,77,10,130,-22,313,591,-8.8841558,32.74474625,123.0633393,9,0.43,-0.16,-0.33,29,-8,85,532,-515,-38,149,2.73,118,35,0.55,-1.48,-0.3,76,294,-155,-439,781,717,"C"
"4666",1323095026,48324,"5/12/2011 14:23","no",95,124,25,-2.75,20,-0.5,-0.02,-0.46,-43,71,-176,15,579,-381,21.5,53.9,-17.9,12,1.11,-0.74,0.28,22,14,118,-212,337,565,-27.73920606,25.27168559,119.0899924,9,0.42,-0.22,-0.15,21,-23,78,528,-503,-28,148,6.39,133,38,0.72,-2.52,0.16,-101,305,-190,-583,651,548,"C"
"4667",1323095026,48378,"5/12/2011 14:23","no",95,123,25,-2.87,20,-0.51,-0.02,-0.46,-41,71,-177,16,578,-366,21.2,55.5,-18.4,12,1.08,-0.71,0.26,29,12,110,-234,342,563,-26.00948884,19.67172066,124.1882895,10,0.37,-0.13,-0.18,19,-25,92,537,-496,-27,149,7.63,135,39,0.5,-2.41,0.1,-99,313,-194,-602,614,529,"C"
"4668",1323095026,224314,"5/12/2011 14:23","no",95,123,25.1,-3.28,19,-0.45,-0.05,-0.49,-38,70,-172,14,581,-364,17.7,66.8,-24.9,7,0.87,-0.56,0.18,-17,-4,63,-400,352,489,4.312392215,35.21156886,121.5819726,9,0.4,0,-0.56,32,4,87,522,-512,-40,152,18.8,154,30,0.43,-2.04,0.11,-107,196,-190,-698,389,500,"C"
"4669",1323095026,340340,"5/12/2011 14:23","no",95,123,25.2,-3.13,19,-0.4,-0.05,-0.44,-36,67,-170,9,585,-360,13.6,68.1,-28.6,5,0.24,-0.26,-0.16,-1,4,48,-435,337,466,12.5638093,37.3130007,117.5081449,9,0.39,-0.19,-0.33,32,11,81,535,-513,-64,156,22.4,162,29,0.06,-1.73,-0.07,-153,140,-201,-699,295,470,"C"
"4670",1323095026,432314,"5/12/2011 14:23","no",95,123,25.2,-3.03,19,-0.4,-0.06,-0.44,-37,68,-168,4,584,-379,12.4,67.7,-29.6,5,0.18,-0.22,-0.18,1,1,50,-446,338,464,0,28.80554471,128.274088,9,0.35,-0.18,-0.31,24,0,81,528,-517,-58,156,23.4,164,29,0.02,-1.62,-0.08,-157,111,-206,-703,257,463,"C"
"4671",1323095026,440520,"5/12/2011 14:23","no",95,123,25.2,-2.95,19,-0.43,-0.05,-0.44,-39,72,-172,9,579,-367,9.08,65.5,-32.7,5,0,-0.16,0.02,-1,-11,43,-444,334,471,-12.22105607,28.07333891,126.3278296,9,0.42,-0.1,-0.44,25,-11,86,530,-516,-64,158,25.9,167,26,-0.14,-0.8,-0.13,-158,57,-195,-699,218,464,"C"
"4672",1323095026,648331,"5/12/2011 14:23","no",95,123,25.3,-2.83,20,-0.45,-0.03,-0.43,-42,69,-176,9,586,-369,4.24,57.6,-38.8,4,-0.32,-0.1,0.07,-4,-19,39,-441,340,464,4.530367383,31.06685008,125.6621624,9,0.5,-0.11,-0.41,27,4,84,528,-518,-64,157,29.6,165,28,0.03,0.39,0.13,-183,116,-174,-707,216,502,"C"
"4673",1323095026,708342,"5/12/2011 14:23","no",95,123,25.3,-2.85,19,-0.42,-0.02,-0.43,-38,74,-172,11,582,-372,2.49,53.6,-40.5,5,-0.48,0.03,-0.23,-8,-16,47,-432,335,476,10.44381079,37.34923589,118.1573226,8,0.5,-0.22,-0.34,28,8,71,529,-515,-76,157,28.7,162,31,0.13,0.55,0.13,-207,148,-173,-711,256,511,"C"
"4674",1323095026,812393,"5/12/2011 14:23","no",95,123,25.3,-2.78,20,-0.43,-0.03,-0.48,-41,69,-177,7,577,-382,2.11,35.7,-44,11,-1.8,0.21,0.41,21,21,100,-271,340,552,2.078527496,36.11221545,120.9021223,10,0.4,-0.08,-0.03,34,2,90,542,-507,-59,150,25.8,146,27,-0.14,1.43,0.13,-143,138,-176,-703,408,579,"C"
"4675",1323095028,124293,"5/12/2011 14:23","no",96,123,25.4,-2.85,20,-0.42,-0.02,-0.44,-43,71,-173,9,585,-371,9.3,-12.2,-55.1,22,1.78,-0.59,0.02,149,0,153,209,275,585,-1.097730775,30.09015361,126.9682014,9,0.42,-0.27,-0.26,27,-1,87,521,-528,-31,147,-1.83,110,39,0.4,-2.34,-0.26,34,346,-170,-386,766,594,"C"
"4676",1323095028,200343,"5/12/2011 14:23","no",96,123,25.5,-3.03,20,-0.48,-0.02,-0.44,-41,69,-176,10,582,-370,8.9,-5.69,-57.8,19,1.61,-0.58,-0.08,119,6,139,113,279,604,-17.11434099,18.19558581,131.9670924,10,0.4,-0.35,-0.11,17,-16,91,533,-508,-12,147,2.58,119,39,0.37,-2.54,-0.31,8,340,-180,-460,736,605,"C"
"4677",1323095028,348425,"5/12/2011 14:23","no",96,123,25.8,-3.58,20,-0.53,-0.02,-0.44,-40,70,-177,10,581,-375,11.6,6.33,-64.8,15,1.62,-0.87,0.74,77,2,126,-64,323,609,-23.27780325,14.08803898,129.7345047,10,0.48,-0.11,-0.28,14,-23,96,540,-506,-29,147,12.7,137,36,0.22,-2.71,-0.39,-38,297,-188,-619,609,588,"C"
"4678",1323095028,420370,"5/12/2011 14:23","no",96,122,25.9,-4.25,20,-0.53,-0.02,-0.46,-40,72,-175,7,581,-365,14.6,17.1,-71.7,9,1.67,-0.88,0.79,16,0,89,-234,359,553,-12.05749451,20.18393338,133.4824362,10,0.56,0.05,-0.48,20,-12,97,532,-510,-27,150,21.6,151,30,0.16,-2.52,-0.3,-93,212,-182,-692,453,569,"C"
"4679",1323095028,592321,"5/12/2011 14:23","no",96,122,26,-4.73,19,-0.48,-0.03,-0.48,-38,70,-170,9,584,-372,15,27.5,-78.3,7,1.27,-0.74,0.08,-33,8,62,-357,363,508,-5.403381218,27.3432096,129.1805734,9,0.48,0.06,-0.52,25,-5,89,526,-518,-38,156,26.3,164,29,0.61,-2.04,0.08,-157,137,-190,-710,289,508,"C"
"4680",1323095028,664295,"5/12/2011 14:23","no",96,122,26,-4.64,19,-0.42,-0.05,-0.46,-38,70,-169,4,585,-357,12.8,30.6,-88.1,5,0.02,-0.4,0.28,2,0,47,-440,344,451,13.32032426,40.98034457,113.7371831,9,0.43,-0.21,-0.34,36,12,82,516,-516,-53,161,30.6,169,26,-0.02,0.21,0.28,-145,99,-189,-698,199,484,"C"
"4681",1323095028,692351,"5/12/2011 14:23","no",96,122,26.1,-4.59,19,-0.45,-0.03,-0.46,-44,72,-171,5,586,-370,11.7,29,-91.3,5,-0.16,-0.18,-0.05,2,3,49,-446,343,449,-5.870720159,31.00456606,125.4874737,9,0.39,-0.26,-0.25,26,-5,81,526,-521,-54,161,29.6,166,30,0.35,0.58,0.38,-193,122,-178,-699,222,483,"C"
"4682",1323095028,772323,"5/12/2011 14:23","no",96,122,26.1,-4.64,19,-0.47,-0.03,-0.48,-41,72,-171,4,586,-371,11.2,28.4,-92.2,4,-0.22,-0.11,-0.11,-2,-4,43,-445,336,458,-9.232908877,28.02479117,127.4943671,9,0.4,-0.21,-0.25,24,-8,83,522,-512,-40,161,29,165,32,0.37,0.64,0.43,-205,150,-185,-702,237,481,"C"
"4683",1323095029,132315,"5/12/2011 14:23","no",97,122,25.9,-4.43,19,-0.39,-0.05,-0.46,-40,68,-172,8,580,-365,7.41,19.7,-98.5,7,-0.92,0.11,-0.11,1,-2,67,-406,340,484,1.16101297,27.03066702,130.0227873,9,0.67,-0.22,-0.54,23,1,83,528,-521,-67,156,27.4,152,27,-0.1,1.28,-0.05,-138,133,-184,-702,358,540,"C"
"4684",1323095029,186324,"5/12/2011 14:23","no",97,122,25.8,-4.09,19,-0.37,-0.05,-0.44,-42,68,-172,2,586,-372,6.74,10,-101,10,-1.64,0.26,0.11,15,12,100,-290,349,540,0,36.01931444,121.0603182,8,0.37,-0.19,-0.16,29,0,77,531,-511,-63,149,23.2,136,29,-0.29,1.98,0.3,-108,201,-176,-680,529,623,"C"
"4685",1323095029,212298,"5/12/2011 14:23","no",97,122,25.9,-4.07,20,-0.43,-0.05,-0.48,-47,78,-175,6,586,-356,7.23,5.15,-102,12,-2.06,0.4,0.28,15,20,118,-230,354,559,-5.892286094,33.60674765,122.9197694,9,0.34,-0.08,-0.15,28,-5,80,534,-506,-61,149,20.5,130,38,0.13,2.22,0.64,-66,320,-185,-658,584,623,"C"
"4686",1323095029,212340,"5/12/2011 14:23","no",97,122,25.9,-4.08,20,-0.47,-0.03,-0.48,-44,73,-173,1,584,-370,7.54,2.61,-102,14,-2.17,0.47,0.31,25,24,131,-211,358,558,-5.660782357,31.04834605,125.4852707,9,0.34,-0.03,-0.13,27,-5,84,535,-507,-68,149,19.1,128,38,0.21,1.91,0.48,-103,311,-183,-635,604,613,"C"
"4687",1323095029,220311,"5/12/2011 14:23","no",97,122,25.9,-4.13,19,-0.45,-0.03,-0.48,-42,68,-169,4,585,-365,7.82,-0.43,-102,15,-2.25,0.55,0.26,37,34,135,-162,350,586,-5.293551243,22.40962827,134.0323975,10,0.37,0,-0.15,21,-5,92,533,-511,-62,149,17.7,126,36,0.11,1.94,0.31,-107,286,-185,-625,618,608,"C"
"4688",1323095029,260327,"5/12/2011 14:23","no",97,122,26,-4.2,20,-0.47,-0.03,-0.46,-41,69,-174,10,588,-355,6.32,-15.8,-101,17,-2.62,0.85,-0.3,79,29,144,54,307,577,-17.36508298,18.53576242,131.5405862,9,0.64,0.14,-0.52,16,-15,84,517,-520,-57,149,11.2,115,36,0.03,1.91,0.25,-59,287,-202,-529,708,584,"C"
"4689",1323095029,280316,"5/12/2011 14:23","no",97,122,26,-4.21,19,-0.48,-0.03,-0.44,-40,70,-171,7,585,-364,5.6,-19.4,-101,19,-2.65,0.83,-0.31,88,35,155,86,310,578,-3.7459054,22.66369645,134.0977367,8,0.63,0.05,-0.69,18,-3,78,523,-529,-66,149,10,113,36,-0.1,2.09,0.16,-18,286,-201,-518,711,579,"C"
"4690",1323095029,312365,"5/12/2011 14:23","no",97,122,26,-4.27,19,-0.47,-0.02,-0.44,-38,71,-169,7,583,-368,4.94,-22.6,-100,18,-2.73,0.82,-0.3,93,27,153,148,296,575,-5.332071022,32.54895678,124.0647784,8,0.63,0.02,-0.66,24,-4,71,527,-532,-70,149,9.16,111,36,-0.21,1.85,0.13,-9,284,-203,-490,720,582,"C"
"4691",1323095029,504634,"5/12/2011 14:23","no",97,121,25.7,-4.17,19,-0.37,-0.05,-0.44,-43,69,-170,7,592,-361,-7.93,-67.1,-84.2,31,-2.47,0.5,-0.05,287,-18,91,624,152,321,-33.60772855,7.767487847,122.5163188,11,0.66,0.16,-0.38,8,-34,97,512,-536,-57,148,-1.08,91,36,0,1.28,-0.03,93,276,-198,-263,781,593,"C"
"4692",1323095029,540312,"5/12/2011 14:23","no",97,122,25.7,-4.06,20,-0.39,-0.03,-0.44,-45,73,-171,4,589,-367,-14,-72.5,-78.2,33,-2.25,0.39,0,314,-32,56,658,142,263,10.71433287,25.21876967,129.5873157,9,0.56,0.05,-0.51,21,9,81,504,-541,-58,149,-2.58,88.7,39,0.02,1.3,0.05,132,303,-199,-224,769,596,"C"
"4693",1323095029,540354,"5/12/2011 14:23","no",97,122,25.8,-4.05,19,-0.4,-0.03,-0.46,-44,72,-171,7,583,-352,-17.6,-74.9,-74.4,35,-2.01,0.31,0.08,335,-46,14,685,131,238,22.35748775,33.34409922,116.4375376,10,0.53,-0.06,-0.41,31,21,87,508,-543,-55,149,-3.36,87.8,39,0.13,1.09,0.03,124,299,-194,-210,764,591,"C"
"4694",1323095029,556265,"5/12/2011 14:23","no",97,122,25.8,-3.98,19,-0.42,-0.03,-0.43,-40,70,-168,5,586,-354,-24.2,-78.3,-67.6,36,-1.36,0.06,0.15,346,-40,-23,700,115,211,9.553972902,46.13686807,109.8109405,10,0.56,-0.24,-0.11,42,9,84,505,-545,-56,149,-4.73,87.1,37,0.34,0.63,0.13,124,279,-188,-192,755,578,"C"
"4695",1323095029,716320,"5/12/2011 14:23","no",97,122,25.5,-3.84,19,-0.37,-0.02,-0.44,-40,73,-169,15,586,-355,-17.6,-80.7,-74.7,37,0.4,-0.45,0.13,357,-32,31,698,117,210,-19.03148992,12.32712404,134.3218802,11,0.53,-0.03,-0.11,13,-20,103,504,-535,-46,150,-7.03,87.7,37,0.18,0.16,-0.1,101,277,-205,-171,743,553,"C"
"4696",1323095029,736367,"5/12/2011 14:23","no",97,122,25.4,-3.79,19,-0.39,-0.02,-0.43,-44,70,-169,12,592,-351,-4.87,-78.8,-88.3,38,0.64,-0.5,-0.11,361,-16,76,680,139,232,-4.063969475,29.89915949,126.8885179,10,0.59,-0.02,-0.13,29,-4,94,504,-532,-37,150,-7.09,88.6,35,0.1,-0.13,-0.16,117,254,-203,-161,751,559,"C"
"4697",1323095029,812329,"5/12/2011 14:23","no",97,122,25.6,-3.97,19,-0.48,-0.02,-0.43,-45,71,-169,16,591,-364,8.01,-73.7,-103,37,0.95,-0.61,0.15,353,-17,95,635,161,299,-8.962421068,26.025274,129.4861583,9,0.26,-0.29,0.26,23,-8,86,510,-537,-19,150,-7.55,91.3,36,0.53,-0.35,0.08,115,265,-203,-180,755,570,"C"
"4698",1323095029,900334,"5/12/2011 14:23","no",97,122,25.8,-4.24,19,-0.5,-0.02,-0.41,-39,73,-170,8,585,-370,14.4,-68.8,-109,31,1.14,-0.71,0.39,298,-12,55,595,190,345,-19.31428374,15.41653375,132.244257,11,0.27,-0.13,0.13,16,-20,101,511,-527,-18,150,-7.42,95.1,37,0.45,-0.93,0.3,82,281,-206,-214,758,568,"C"
"4699",1323095030,4335,"5/12/2011 14:23","no",98,122,25.6,-4.69,19,-0.39,-0.02,-0.39,-34,71,-167,3,584,-371,21.1,-55.9,-117,30,1.86,-0.92,0.38,240,7,174,447,252,460,-14.49599199,19.73210229,132.4808182,10,0.39,-0.06,-0.21,19,-14,94,507,-527,-17,148,-1.88,104,38,-0.13,-1.56,-0.61,66,316,-181,-300,769,601,"C"
"4700",1323095030,32337,"5/12/2011 14:23","no",98,122,25.4,-4.56,19,-0.39,-0.02,-0.43,-37,71,-169,13,582,-378,23,-46.9,-121,27,1.53,-0.96,0.08,220,9,152,337,273,516,-9.38980943,23.12470297,132.0564873,10,0.53,-0.08,-0.44,22,-9,93,507,-530,-6,146,3.71,112,36,0.26,-2.02,-0.51,56,305,-173,-409,767,631,"C"
"4701",1323095030,328301,"5/12/2011 14:23","no",98,122,25.3,-4.53,20,-0.42,-0.02,-0.44,-42,72,-174,17,580,-357,25.3,-37.4,-126,22,1.61,-1.01,0.33,156,23,140,187,316,541,-8.571832769,18.173817,136.9447642,11,0.45,-0.21,-0.33,19,-9,103,511,-521,-25,146,8.26,122,37,0.56,-2.26,-0.16,19,316,-185,-498,736,627,"C"
"4702",1323095030,396310,"5/12/2011 14:23","no",98,122,25.2,-4.5,19,-0.43,-0.02,-0.44,-42,69,-173,17,582,-373,25.9,-29.7,-130,16,1.67,-1,-0.05,99,41,113,80,335,572,-3.007377204,27.40402773,129.5025687,10,0.47,-0.29,-0.33,27,-3,96,524,-517,-22,147,11.9,130,36,0.51,-2.23,-0.33,-27,300,-180,-567,684,618,"C"
"4703",1323095030,680322,"5/12/2011 14:23","no",98,122,25.6,-5.23,20,-0.53,-0.02,-0.46,-39,69,-176,13,580,-372,24.3,-13.6,-137,13,1.16,-0.66,0.28,56,15,110,-157,335,575,-6.222382389,26.20888785,130.1081861,10,0.4,-0.16,-0.13,25,-6,93,537,-503,-32,150,23,150,35,0.02,-2.39,-0.51,-134,257,-188,-687,473,598,"C"
